ws_id;ws_name;ws_origin;ws_lat;ws_lon
5ebad1b04c06b707e80d62af;Yimado;NMA-EIAR;12.34579;37.66332
5ebad1b04c06b707e80d62b0;Chihiramanterno;NMA-EIAR;12.33366;37.59856
5ebad1b04c06b707e80d62b1;Joyira;NMA-EIAR;12.39443;37.59139
5ebad1b04c06b707e80d62b2;Tsiyonsegowach;NMA-EIAR;12.36965;37.55887
5ebad1b04c06b707e80d62b3;Jaja Bahri genb;NMA-EIAR;12.40341;37.50251
5ebad1b04c06b707e80d62b4;Zengaj;NMA-EIAR;12.38088;37.4811
5ebad1b04c06b707e80d62b5;Layiyeduge;NMA-EIAR;12.35926;37.48661
5ebad1b04c06b707e80d62b6;Lamba arbayitu insisa;NMA-EIAR;12.32824;37.50779
5ebad1b04c06b707e80d62b7;Shahego menge;NMA-EIAR;12.29883;37.55447
5ebad1b04c06b707e80d62b8;Furka dangure;NMA-EIAR;12.25024;37.56821
5ebad1b04c06b707e80d62b9;Sihor sar wuha;NMA-EIAR;12.25781;37.61144
5ebad1b04c06b707e80d62ba;Debsan tikara;NMA-EIAR;12.26213;37.65064
5ebad1b04c06b707e80d62bb;Gebriel;NMA-EIAR;12.21177;37.65859
5ebad1b04c06b707e80d62bc;Sendoba;NMA-EIAR;12.20151;37.71547
5ebad1b04c06b707e80d62bd;Debresalam;NMA-EIAR;12.17044;37.67018
5ebad1b04c06b707e80d62be;Miniraha abawarka;NMA-EIAR;12.1735;37.6084
5ebad1b04c06b707e80d62bf;Gana Yohanis;NMA-EIAR;12.58109;37.23494
5ebad1b04c06b707e80d62c0;Mequamia Seha Menge;NMA-EIAR;12.56629;37.30613
5ebad1b04c06b707e80d62c1;Dirmara;NMA-EIAR;12.55773;37.34845
5ebad1b04c06b707e80d62c2;Gendiwa Balengeb;NMA-EIAR;12.49953;37.35353
5ebad1b04c06b707e80d62c3;Amba Gualit;NMA-EIAR;12.50134;37.30234
5ebad1b04c06b707e80d62c4;Senbet Debir;NMA-EIAR;12.53525;37.25886
5ebad1b04c06b707e80d62c5;Buwasmano;NMA-EIAR;12.49824;37.23969
5ebad1b04c06b707e80d62c6;Wawicha Chegen;NMA-EIAR;12.4642;37.21883
5ebad1b04c06b707e80d62c7;Chenkela Abona Chenkela Iyesus;NMA-EIAR;12.46085;37.16559
5ebad1b04c06b707e80d62c8;Guntir;NMA-EIAR;12.48655;37.13536
5ebad1b04c06b707e80d62c9;Jorideberga;NMA-EIAR;12.44064;37.12269
5ebad1b04c06b707e80d62ca;Hana Mariam;NMA-EIAR;12.42927;37.08111
5ebad1b04c06b707e80d62cb;Sankisa;NMA-EIAR;12.40317;37.12341
5ebad1b04c06b707e80d62cc;Semra Kekeza;NMA-EIAR;12.40803;37.17136
5ebad1b04c06b707e80d62cd;Abawiram;NMA-EIAR;12.42559;37.21739
5ebad1b04c06b707e80d62ce;Fenja Barcha;NMA-EIAR;12.43618;37.27304
5ebad1b04c06b707e80d62cf;Atikilitna Telemit;NMA-EIAR;12.45303;37.3139
5ebad1b04c06b707e80d62d0;Gebebachilona salij;NMA-EIAR;12.41721;37.33182
5ebad1b04c06b707e80d62d1;Girarge;NMA-EIAR;12.46428;37.3788
5ebad1b04c06b707e80d62d2;Sufan Karamerew Gubia;NMA-EIAR;12.42032;37.38799
5ebad1b04c06b707e80d62d3;Wekerako Dalko;NMA-EIAR;12.38093;37.41591
5ebad1b04c06b707e80d62d4;Guramba Mikaelna Jankura;NMA-EIAR;12.3741;37.36149
5ebad1b04c06b707e80d62d5;Guramba Batana Chanqua;NMA-EIAR;12.35722;37.33063
5ebad1b04c06b707e80d62d6;Jangua Mariamna Jangua Abriham;NMA-EIAR;12.37313;37.29908
5ebad1b04c06b707e80d62d7;Janda Kobla;NMA-EIAR;12.38778;37.23929
5ebad1b04c06b707e80d62d8;Meskele Kristos;NMA-EIAR;12.35737;37.26493
5ebad1b04c06b707e80d62d9;Darna Gawirna;NMA-EIAR;12.33643;37.20357
5ebad1b04c06b707e80d62da;Guarhe jibjiba;NMA-EIAR;12.36428;37.15343
5ebad1b04c06b707e80d62db;Fentayena Richacha Bebeha;NMA-EIAR;12.31371;37.12873
5ebad1b04c06b707e80d62dc;Tezeba Gembera;NMA-EIAR;12.29425;37.18128
5ebad1b04c06b707e80d62dd;Gurandi Wenbebiha;NMA-EIAR;12.26367;37.19856
5ebad1b04c06b707e80d62de;Mange;NMA-EIAR;12.22038;37.19323
5ebad1b04c06b707e80d62df;Abirjiha Dihano Wawa;NMA-EIAR;12.2489;37.25537
5ebad1b04c06b707e80d62e0;Chenker Cherkos;NMA-EIAR;12.31666;37.25945
5ebad1b04c06b707e80d62e1;Seraba Dablo;NMA-EIAR;12.30448;37.31499
5ebad1b04c06b707e80d62e2;Achera;NMA-EIAR;12.29106;37.35205
5ebad1b04c06b707e80d62e3;Debirzuria Adisgetsion;NMA-EIAR;12.30193;37.38009
5ebad1b04c06b707e80d62e4;Arebia Dibakesge;NMA-EIAR;12.33985;37.38559
5ebad1b04c06b707e80d62e5;Jerjer Abanov;NMA-EIAR;12.33129;37.45175
5ebad1b04c06b707e80d62e6;Awiha Abona Tana Weyina;NMA-EIAR;12.3019;37.4179
5ebad1b04c06b707e80d62e7;Alenge;NMA-EIAR;12.76194;36.75115
5ebad1b04c06b707e80d62e8;Kerbiya;NMA-EIAR;12.78534;36.87278
5ebad1b04c06b707e80d62e9;Uazba;NMA-EIAR;12.82033;36.94664
5ebad1b04c06b707e80d62ea;Andnet;NMA-EIAR;12.83223;37.03282
5ebad1b04c06b707e80d62eb;Key Afer;NMA-EIAR;12.85712;37.12576
5ebad1b04c06b707e80d62ec;Tenbebedo;NMA-EIAR;12.78371;37.16649
5ebad1b04c06b707e80d62ed;Dengolto;NMA-EIAR;12.83657;37.10467
5ebad1b04c06b707e80d62ee;Dangura;NMA-EIAR;12.76855;37.11323
5ebad1b04c06b707e80d62ef;Mendere Giyorgis;NMA-EIAR;12.77992;37.04826
5ebad1b04c06b707e80d62f0;Anbeza;NMA-EIAR;12.76437;36.98678
5ebad1b04c06b707e80d62f1;Gaza;NMA-EIAR;12.72109;36.96764
5ebad1b04c06b707e80d62f2;Shutera;NMA-EIAR;12.70077;36.87085
5ebad1b04c06b707e80d62f3;Chako;NMA-EIAR;12.66347;36.8198
5ebad1b04c06b707e80d62f4;Kebir Lomiye;NMA-EIAR;12.62001;36.76044
5ebad1b04c06b707e80d62f5;Ingdba;NMA-EIAR;12.5557;36.67084
5ebad1b04c06b707e80d62f6;Sheharda;NMA-EIAR;12.46153;36.64893
5ebad1b04c06b707e80d62f7;Godo Molalit;NMA-EIAR;12.53308;36.73883
5ebad1b04c06b707e80d62f8;Minibaks Dengorsa;NMA-EIAR;12.53125;36.84852
5ebad1b04c06b707e80d62f9;Tenbera Kiwa;NMA-EIAR;12.56757;36.94602
5ebad1b04c06b707e80d62fa;Leza Anba;NMA-EIAR;12.60812;36.89278
5ebad1b04c06b707e80d62fb;Kenteb Daza;NMA-EIAR;12.64668;36.96008
5ebad1b04c06b707e80d62fc;Kushayna Mojjowa;NMA-EIAR;12.68646;37.03491
5ebad1b04c06b707e80d62fd;Bezaho Mekenet;NMA-EIAR;12.60312;37.02329
5ebad1b04c06b707e80d62fe;Ingdaye;NMA-EIAR;12.64457;37.06167
5ebad1b04c06b707e80d62ff;Adis Zemen;NMA-EIAR;12.7112;37.09563
5ebad1b04c06b707e80d6300;Adis Alem;NMA-EIAR;12.63256;37.10824
5ebad1b04c06b707e80d6301;Mrt Amba;NMA-EIAR;12.67958;37.14651
5ebad1b04c06b707e80d6302;Abel Wuha;NMA-EIAR;12.74743;37.19835
5ebad1b04c06b707e80d6303;Mdre bara;NMA-EIAR;12.69318;37.20173
5ebad1b04c06b707e80d6304;Alem Tsehay;NMA-EIAR;12.53083;37.17881
5ebad1b04c06b707e80d6305;Dl Amba;NMA-EIAR;12.58162;37.15355
5ebad1b04c06b707e80d6306;Nara Awurarda;NMA-EIAR;12.53147;37.10481
5ebad1b04c06b707e80d6307;Laza Buladege;NMA-EIAR;12.58674;37.10431
5ebad1b04c06b707e80d6308;Tuber Serako;NMA-EIAR;12.56001;37.05371
5ebad1b04c06b707e80d6309;Iyaho Seraba;NMA-EIAR;12.52367;37.03992
5ebad1b04c06b707e80d630a;Walduba;NMA-EIAR;12.52524;36.9673
5ebad1b04c06b707e80d630b;Tenfwa Gwaba;NMA-EIAR;12.45965;36.91529
5ebad1b04c06b707e80d630c;Dengel Wenbelleg;NMA-EIAR;12.44595;36.80456
5ebad1b04c06b707e80d630d;Chaliya Debr;NMA-EIAR;12.41074;36.94405
5ebad1b04c06b707e80d630e;Awiha Abona Tana Weyina;NMA-EIAR;12.48718;37.02987
5ebad1b04c06b707e80d630f;Kenwata Amanuel;NMA-EIAR;12.47549;37.08226
5ebad1b04c06b707e80d6310;Chandba Delega;NMA-EIAR;12.39568;37.027
5ebad1b04c06b707e80d6311;Kwakgembelwa;NMA-EIAR;12.35653;37.05132
5ebad1b04c06b707e80d6312;Delelo;NMA-EIAR;13.23615;36.1587
5ebad1b04c06b707e80d6313;Mesheha;NMA-EIAR;13.12083;36.43682
5ebad1b04c06b707e80d6314;Awasa;NMA-EIAR;12.98127;36.59195
5ebad1b04c06b707e80d6315;Achera;NMA-EIAR;12.88579;36.716
5ebad1b04c06b707e80d6316;Zebach Bahir;NMA-EIAR;12.91874;36.4014
5ebad1b04c06b707e80d6317;Mender 6 7 8;NMA-EIAR;12.95646;36.24393
5ebad1b04c06b707e80d6318;Kokit;NMA-EIAR;12.85388;36.19981
5ebad1b04c06b707e80d6319;Kumer Aftit;NMA-EIAR;12.82429;36.34428
5ebad1b04c06b707e80d631a;Genda Wuha;NMA-EIAR;12.72408;36.4546
5ebad1b04c06b707e80d631b;Meka;NMA-EIAR;12.65968;36.52224
5ebad1b04c06b707e80d631c;Kemechela;NMA-EIAR;12.72421;36.62931
5ebad1b04c06b707e80d631d;Awlala Akushara;NMA-EIAR;12.59961;36.60449
5ebad1b04c06b707e80d631e;Lencha;NMA-EIAR;12.54679;36.46044
5ebad1b04c06b707e80d631f;Agamwuha Lemlem Terara;NMA-EIAR;12.69904;36.32283
5ebad1b04c06b707e80d6320;Das Michael;NMA-EIAR;12.75435;36.1818
5ebad1b04c06b707e80d6321;Tumet Mendoka;NMA-EIAR;12.67063;36.00197
5ebad1b04c06b707e80d6322;Shinfa Shekuriya;NMA-EIAR;12.64946;36.11608
5ebad1b04c06b707e80d6323;Gubay Jejebit;NMA-EIAR;12.61529;36.26059
5ebad1b04c06b707e80d6324;Shashge;NMA-EIAR;12.41033;36.46655
5ebad1b04c06b707e80d6325;Farm Land;NMA-EIAR;13.02939;36.18197
5ebad1b04c06b707e80d6326;Selferedi;NMA-EIAR;12.55198;35.94557
5ebad1b04c06b707e80d6327;Bedela;NMA-EIAR;12.4899;36.16318
5ebad1b04c06b707e80d6328;Kozera;NMA-EIAR;12.46216;36.30409
5ebad1b04c06b707e80d6329;Zana;NMA-EIAR;12.25988;36.3815
5ebad1b04c06b707e80d632a;Abazenge;NMA-EIAR;12.16019;36.3206
5ebad1b04c06b707e80d632b;Daza;NMA-EIAR;12.2899;36.25943
5ebad1b04c06b707e80d632c;Wefta;NMA-EIAR;12.30671;36.12379
5ebad1b04c06b707e80d632d;Dubaba;NMA-EIAR;12.41514;35.88686
5ebad1b04c06b707e80d632e;Musabadima;NMA-EIAR;12.45357;35.69638
5ebad1b04c06b707e80d632f;Dizna Gumiz Weha;NMA-EIAR;12.41603;35.71768
5ebad1b04c06b707e80d6330;Bermel;NMA-EIAR;12.38127;35.72577
5ebad1b04c06b707e80d6331;Mehadid;NMA-EIAR;12.31448;35.74512
5ebad1b04c06b707e80d6332;Gelegu;NMA-EIAR;12.21494;35.89804
5ebad1b04c06b707e80d6333;Ykaho;NMA-EIAR;12.14914;36.07283
5ebad1b04c06b707e80d6334;Abtegaho;NMA-EIAR;12.19092;36.13433
5ebad1b04c06b707e80d6335;Kuza;NMA-EIAR;12.14878;36.26662
5ebad1b04c06b707e80d6336;Mugechit;NMA-EIAR;12.08404;36.36692
5ebad1b04c06b707e80d6337;Kinevi;NMA-EIAR;12.07691;36.17822
5ebad1b04c06b707e80d6338;Banbaho;NMA-EIAR;12.07515;35.9498
5ebad1b04c06b707e80d6339;Sefafi Erisha;NMA-EIAR;12.58838;35.7065
5ebad1b04c06b707e80d633a;Alatish Park;NMA-EIAR;12.28791;35.71523
5ebad1b04c06b707e80d633b;Kaka{37};NMA-EIAR;12.0341;36.52717
5ebad1b04c06b707e80d633c;Garasge {35};NMA-EIAR;12.03284;36.64729
5ebad1b04c06b707e80d633d;Aditaya {33};NMA-EIAR;12.069;36.69073
5ebad1b04c06b707e80d633e;Chimalen Bez {32};NMA-EIAR;12.11061;36.71314
5ebad1b04c06b707e80d633f;Cheba {28};NMA-EIAR;12.06955;36.84956
5ebad1b04c06b707e80d6340;Atsed Mariya {26};NMA-EIAR;12.01338;36.83993
5ebad1b04c06b707e80d6341;Bete Semaniya {29};NMA-EIAR;12.01837;36.75887
5ebad1b04c06b707e80d6342;Fnjit {36};NMA-EIAR;11.9437;36.62143
5ebad1b04c06b707e80d6343;Abin {06};NMA-EIAR;11.93937;36.72081
5ebad1b04c06b707e80d6344;Wange Tegeye {27};NMA-EIAR;11.97659;36.79394
5ebad1b04c06b707e80d6345;Gamaw Bar {03};NMA-EIAR;11.89784;36.82418
5ebad1b04c06b707e80d6346;Kezen Shahura {02};NMA-EIAR;11.92074;36.88425
5ebad1b04c06b707e80d6347;Atuga {07};NMA-EIAR;11.98308;36.93862
5ebad1b04c06b707e80d6348;Esey Debr Banba Gubiya jantega;NMA-EIAR;12.01832;36.9923
5ebad1b04c06b707e80d6349;Dengel Ber {09};NMA-EIAR;11.96257;36.99271
5ebad1b04c06b707e80d634a;Ahicha Mangur {08};NMA-EIAR;11.90918;36.95036
5ebad1b04c06b707e80d634b;Embeta Degon {04};NMA-EIAR;11.84578;36.829
5ebad1b04c06b707e80d634c;Chira Sekela {05};NMA-EIAR;11.90768;36.76304
5ebad1b04c06b707e80d634d;Wendelefa {45};NMA-EIAR;11.86006;36.64666
5ebad1b04c06b707e80d634e;Saba Uz {43};NMA-EIAR;11.82197;36.75846
5ebad1b04c06b707e80d634f;Geneta Guhancha {47};NMA-EIAR;11.76939;36.83108
5ebad1b04c06b707e80d6350;Bragawda {46};NMA-EIAR;11.71171;36.76914
5ebad1b04c06b707e80d6351;Mengele Gigirsi {44};NMA-EIAR;11.76294;36.68287
5ebad1b04c06b707e80d6352;Amicha Weha;NMA-EIAR;12.02509;36.91044
5ebad1b04c06b707e80d6353;ABIZI;NMA-EIAR;12.69196;37.88762
5ebad1b04c06b707e80d6354;FILIKILIK;NMA-EIAR;12.64159;37.98875
5ebad1b04c06b707e80d6355;ASHAKULA;NMA-EIAR;12.60225;37.94797
5ebad1b04c06b707e80d6356;TEBITEBITA;NMA-EIAR;12.64454;37.86658
5ebad1b04c06b707e80d6357;SAMI;NMA-EIAR;12.60519;37.81098
5ebad1b04c06b707e80d6358;JANIDAB;NMA-EIAR;12.57331;37.88928
5ebad1b04c06b707e80d6359;LAVA MARIYAM;NMA-EIAR;12.55015;37.94095
5ebad1b04c06b707e80d635a;ASIWAGARI;NMA-EIAR;12.52642;37.85961
5ebad1b04c06b707e80d635b;ABIYE;NMA-EIAR;12.53581;37.79869
5ebad1b04c06b707e80d635c;MACHA;NMA-EIAR;12.57502;37.74432
5ebad1b04c06b707e80d635d;KOZA;NMA-EIAR;12.55789;37.68024
5ebad1b04c06b707e80d635e;AYISEG;NMA-EIAR;12.51818;37.72595
5ebad1b04c06b707e80d635f;FENITA;NMA-EIAR;12.4825;37.71282
5ebad1b04c06b707e80d6360;DIKWANA;NMA-EIAR;12.48005;37.78151
5ebad1b04c06b707e80d6361;SHURA;NMA-EIAR;12.48771;37.90279
5ebad1b04c06b707e80d6362;ABAYITERA;NMA-EIAR;12.43901;37.86716
5ebad1b04c06b707e80d6363;KALAY;NMA-EIAR;12.44492;37.79588
5ebad1b04c06b707e80d6364;GONID EBIRARAG;NMA-EIAR;12.42878;37.72722
5ebad1b04c06b707e80d6365;MENITI;NMA-EIAR;12.39712;37.78811
5ebad1b04c06b707e80d6366;WAREB;NMA-EIAR;12.37517;37.81309
5ebad1b04c06b707e80d6367;DEBOZIGE;NMA-EIAR;12.3585;37.85819
5ebad1b04c06b707e80d6368;ASHIKER TERARA;NMA-EIAR;12.36646;37.88885
5ebad1b04c06b707e80d6369;TALA;NMA-EIAR;12.4051;37.92587
5ebad1b04c06b707e80d636a;GABIZI;NMA-EIAR;12.3466;37.93143
5ebad1b04c06b707e80d636b;DEHUCH;NMA-EIAR;12.27088;37.93945
5ebad1b04c06b707e80d636c;FERIFER;NMA-EIAR;12.30231;37.89939
5ebad1b04c06b707e80d636d;ANITELEZIBA;NMA-EIAR;12.28897;37.85855
5ebad1b04c06b707e80d636e;GULANA;NMA-EIAR;12.30211;37.82737
5ebad1b04c06b707e80d636f;WERARA;NMA-EIAR;12.335;37.81005
5ebad1b04c06b707e80d6370;Adirara;NMA-EIAR;12.68075;38.14173
5ebad1b04c06b707e80d6371;Taritara;NMA-EIAR;12.6679;38.24805
5ebad1b04c06b707e80d6372;Arba Tsegrwa;NMA-EIAR;12.69808;38.36695
5ebad1b04c06b707e80d6373;Digib;NMA-EIAR;12.60585;38.38883
5ebad1b04c06b707e80d6374;Tilli;NMA-EIAR;12.54231;38.26384
5ebad1b04c06b707e80d6375;Michiwa;NMA-EIAR;12.59838;38.16644
5ebad1b04c06b707e80d6376;Kibiza;NMA-EIAR;12.61026;38.07805
5ebad1b04c06b707e80d6377;Muka Tera;NMA-EIAR;12.54157;38.03282
5ebad1b04c06b707e80d6378;Gewana Kotana;NMA-EIAR;12.54658;38.09928
5ebad1b04c06b707e80d6379;Goga;NMA-EIAR;12.48586;38.23296
5ebad1b04c06b707e80d637a;Akita Eyasus;NMA-EIAR;12.4364;38.24855
5ebad1b04c06b707e80d637b;Achikan;NMA-EIAR;12.45502;38.08446
5ebad1b04c06b707e80d637c;Ayiba Sheka;NMA-EIAR;12.46803;38.00603
5ebad1b04c06b707e80d637d;Cherge;NMA-EIAR;12.49538;37.97478
5ebad1b04c06b707e80d637e;Chama Korachi;NMA-EIAR;12.42456;37.96721
5ebad1b04c06b707e80d637f;Dengura;NMA-EIAR;12.40573;38.02872
5ebad1b04c06b707e80d6380;Zozi;NMA-EIAR;12.38732;38.15077
5ebad1b04c06b707e80d6381;Berisa;NMA-EIAR;12.34947;38.07708
5ebad1b04c06b707e80d6382;Keley Shelto;NMA-EIAR;12.33744;38.01562
5ebad1b04c06b707e80d6383;Debire Zana;NMA-EIAR;12.35293;37.9784
5ebad1b04c06b707e80d6384;Abera;NMA-EIAR;13.42839;38.26135
5ebad1b04c06b707e80d6385;Terinasha;NMA-EIAR;13.44621;38.30378
5ebad1b04c06b707e80d6386;Sawkiya;NMA-EIAR;13.47703;38.33125
5ebad1b04c06b707e80d6387;Zaja;NMA-EIAR;13.50411;38.36373
5ebad1b04c06b707e80d6388;Adi Selam;NMA-EIAR;13.54067;38.36293
5ebad1b04c06b707e80d6389;Gicha;NMA-EIAR;13.54973;38.43257
5ebad1b04c06b707e80d638a;Negade Meshageriya;NMA-EIAR;13.53536;38.48941
5ebad1b04c06b707e80d638b;Ateba;NMA-EIAR;13.49647;38.43214
5ebad1b04c06b707e80d638c;Tara;NMA-EIAR;13.46499;38.38565
5ebad1b04c06b707e80d638d;Adamo Mihiret Abina;NMA-EIAR;13.40149;38.33196
5ebad1b04c06b707e80d638e;Gelbena;NMA-EIAR;13.36644;38.34991
5ebad1b04c06b707e80d638f;Chinifera;NMA-EIAR;13.462;38.44417
5ebad1b04c06b707e80d6390;Keriwa;NMA-EIAR;13.44884;38.4919
5ebad1b04c06b707e80d6391;Akuna;NMA-EIAR;13.38727;38.41832
5ebad1b04c06b707e80d6392;Ageta;NMA-EIAR;13.42449;38.51461
5ebad1b04c06b707e80d6393;Deriba;NMA-EIAR;13.47162;38.60582
5ebad1b04c06b707e80d6394;Irin;NMA-EIAR;13.34464;38.69823
5ebad1b04c06b707e80d6395;Chirkiny;NMA-EIAR;13.16468;36.8988
5ebad1b04c06b707e80d6396;Dogaw;NMA-EIAR;13.17682;37.04788
5ebad1b04c06b707e80d6397;Kokora;NMA-EIAR;13.16232;37.16724
5ebad1b04c06b707e80d6398;Kisha;NMA-EIAR;13.06897;37.22729
5ebad1b04c06b707e80d6399;Yayira;NMA-EIAR;13.06582;37.32794
5ebad1b04c06b707e80d639a;Jingir;NMA-EIAR;13.0347;37.42658
5ebad1b04c06b707e80d639b;Tara;NMA-EIAR;13.03826;37.49207
5ebad1b04c06b707e80d639c;Kenbaw;NMA-EIAR;12.98666;37.36345
5ebad1b04c06b707e80d639d;Berbersog;NMA-EIAR;12.92444;37.27616
5ebad1b04c06b707e80d639e;Waliya;NMA-EIAR;12.85486;37.2614
5ebad1b04c06b707e80d639f;Debere Sina;NMA-EIAR;12.90213;37.22061
5ebad1b04c06b707e80d63a0;Chilkuana;NMA-EIAR;12.98838;37.22188
5ebad1b04c06b707e80d63a1;Fachena;NMA-EIAR;12.90379;37.16411
5ebad1b04c06b707e80d63a2;Sefi Bahir;NMA-EIAR;12.95702;37.10281
5ebad1b04c06b707e80d63a3;May Negad;NMA-EIAR;13.04449;37.11561
5ebad1b04c06b707e80d63a4;Banbil;NMA-EIAR;13.02196;36.99694
5ebad1b04c06b707e80d63a5;Masero Denb;NMA-EIAR;12.9239;37.02803
5ebad1b04c06b707e80d63a6;Felfel;NMA-EIAR;12.88192;36.94736
5ebad1b04c06b707e80d63a7;Mala;NMA-EIAR;12.86259;36.84215
5ebad1b04c06b707e80d63a8;Jansuma;NMA-EIAR;12.97301;36.83245
5ebad1b04c06b707e80d63a9;Mayzaze;NMA-EIAR;12.96582;36.93572
5ebad1b04c06b707e80d63aa;Bifeny;NMA-EIAR;13.05234;36.86483
5ebad1b04c06b707e80d63ab;Kordba;NMA-EIAR;12.34751;36.61292
5ebad1b04c06b707e80d63ac;Chaba;NMA-EIAR;12.29465;36.72355
5ebad1b04c06b707e80d63ad;Bohboh;NMA-EIAR;12.34479;36.78133
5ebad1b04c06b707e80d63ae;Awatihun;NMA-EIAR;12.27476;36.8661
5ebad1b04c06b707e80d63af;Karena;NMA-EIAR;12.31431;36.93806
5ebad1b04c06b707e80d63b0;Sibiserak;NMA-EIAR;12.3059;37.0429
5ebad1b04c06b707e80d63b1;Tach Alewa;NMA-EIAR;12.2771;37.10411
5ebad1b04c06b707e80d63b2;Bambarochemera;NMA-EIAR;12.25995;37.03568
5ebad1b04c06b707e80d63b3;Mekonta atbga;NMA-EIAR;12.19438;37.00525
5ebad1b04c06b707e80d63b4;Aremabiderkun;NMA-EIAR;12.23393;36.95487
5ebad1b04c06b707e80d63b5;Acherwuhejanwuhe;NMA-EIAR;12.22987;36.74785
5ebad1b04c06b707e80d63b6;Kongergdye;NMA-EIAR;12.25756;36.59608
5ebad1b04c06b707e80d63b7;Abyewalkaye;NMA-EIAR;12.21559;36.54409
5ebad1b04c06b707e80d63b8;Konta;NMA-EIAR;12.14811;36.50872
5ebad1b04c06b707e80d63b9;Alisefer;NMA-EIAR;12.159;36.63474
5ebad1b04c06b707e80d63ba;Jerizegerge;NMA-EIAR;12.17805;36.74006
5ebad1b04c06b707e80d63bb;Dnblaagesa;NMA-EIAR;12.13202;36.79403
5ebad1b04c06b707e80d63bc;Begmenkr;NMA-EIAR;12.13949;36.84626
5ebad1b04c06b707e80d63bd;Dukla Arba;NMA-EIAR;12.12838;36.89636
5ebad1b04c06b707e80d63be;Kurabsa;NMA-EIAR;12.15374;36.94165
5ebad1b04c06b707e80d63bf;Chankebergen;NMA-EIAR;12.13094;37.01184
5ebad1b04c06b707e80d63c0;Goyrob gebeyaanbes;NMA-EIAR;12.08011;36.95523
5ebad1b04c06b707e80d63c1;Acherabebechnagalaye;NMA-EIAR;12.06627;37.00478
5ebad1b04c06b707e80d63c2;Hesingurti;NMA-EIAR;12.21653;36.88324
5ebad1b04c06b707e80d63c3;Aykua Chakirin;NMA-EIAR;12.88412;37.36899
5ebad1e14c06b707e80d63c8;Ebinat;NMA-EIAR;12.12396;38.04995
5ebad1e14c06b707e80d63c9;Adis Zemen Town;NMA-EIAR;12.12314;37.77777
5ebad1e14c06b707e80d63ca;Yafiga Town;NMA-EIAR;12.08112;37.72751
5ebad1e14c06b707e80d63cb;Ambo Meda Town;NMA-EIAR;12.1139;37.88506
5ebad1e14c06b707e80d63cc;Wereta Town;NMA-EIAR;11.92328;37.69866
5ebad1e14c06b707e80d63cd;Amedber Town;NMA-EIAR;11.91466;37.88397
5ebad1e14c06b707e80d63ce;Kmirdingay Town;NMA-EIAR;11.81135;38.22227
5ebad1e14c06b707e80d63cf;Gasay Town;NMA-EIAR;11.79555;38.14459
5ebad1e14c06b707e80d63d0;Nefas mewicha Town;NMA-EIAR;11.73371;38.47033
5ebad1e14c06b707e80d63d1;Gobgob Town;NMA-EIAR;11.75158;38.39071
5ebad1e14c06b707e80d63d2;Sali Town;NMA-EIAR;11.72877;38.34507
5ebad1e14c06b707e80d63d3;Arb Gegeya Town;NMA-EIAR;11.6092;38.53931
5ebad1e14c06b707e80d63d4;Wegada Town;NMA-EIAR;11.39968;38.23702
5ebad1e14c06b707e80d63d5;Este Town;NMA-EIAR;11.61199;38.06184
5ebad1e14c06b707e80d63d6;Hamusit Ketrma;NMA-EIAR;11.78338;37.55949
5ebad1e14c06b707e80d63d7;Anibesema Town;NMA-EIAR;11.70648;37.62898
5ebad1e14c06b707e80d63d8;Arib Gebeya;NMA-EIAR;11.63117;37.74644
5ebad1e14c06b707e80d63d9;Debretabor Town;NMA-EIAR;11.86289;38.0212
5ebad1e14c06b707e80d63da;Jara Gedo Town;NMA-EIAR;11.40073;37.88035
5ebad1e14c06b707e80d63db;Wagie Wergaja;NMA-EIAR;12.28835;38.01721
5ebad1e14c06b707e80d63dc;Tare Senba;NMA-EIAR;12.2323;38.01016
5ebad1e14c06b707e80d63dd;Aba Bikila;NMA-EIAR;12.2852;38.09438
5ebad1e14c06b707e80d63de;Ader Seg Abina;NMA-EIAR;12.28441;38.1829
5ebad1e14c06b707e80d63df;Balarb;NMA-EIAR;12.32221;38.25983
5ebad1e14c06b707e80d63e0;Burkoch Aqua Shimoch;NMA-EIAR;12.41548;38.35377
5ebad1e14c06b707e80d63e1;Tigage;NMA-EIAR;12.34371;38.41631
5ebad1e14c06b707e80d63e2;Kita;NMA-EIAR;12.24289;38.36366
5ebad1e14c06b707e80d63e3;Deber Teklehaymanot;NMA-EIAR;12.17766;38.38128
5ebad1e14c06b707e80d63e4;Gebtsawit;NMA-EIAR;12.101;38.38331
5ebad1e14c06b707e80d63e5;Agisa;NMA-EIAR;12.06936;38.27426
5ebad1e14c06b707e80d63e6;Adisgea Sekongo;NMA-EIAR;12.14219;38.26141
5ebad1e14c06b707e80d63e7;Niqara Chebesgie;NMA-EIAR;12.21584;38.25624
5ebad1e14c06b707e80d63e8;Abegeldi Lusina;NMA-EIAR;12.18523;38.17122
5ebad1e14c06b707e80d63e9;Gela Matebiya;NMA-EIAR;12.20506;38.136
5ebad1e14c06b707e80d63ea;Ayeha Akuha;NMA-EIAR;12.20372;38.09318
5ebad1e14c06b707e80d63eb;Wenberoch Weftima;NMA-EIAR;12.18091;38.01336
5ebad1e14c06b707e80d63ec;Serawedi;NMA-EIAR;12.13198;37.97186
5ebad1e14c06b707e80d63ed;Deber Aba Jale;NMA-EIAR;12.13261;38.02581
